Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Alta,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.",Row,--,',**,',**,',**,',0.00%,d
Alta,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.","Apt &
Other",**,',2.00%,c,0.70%,b,**,',1.80%,c
Alta,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.",Total,**,',2.00%,c,0.70%,b,**,',1.70%,c
Alta,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,Row,--,,--,,--,,--,,--,
Alta,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,"Apt &
Other",**,',0.90%,a,0.50%,a,**,',0.60%,a
Alta,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,Total,**,',0.90%,a,0.50%,a,**,',0.60%,a
Alta,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,"Apt &
Other",**,',3.80%,d,**,',0.00%,d,**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,Total,**,',3.80%,d,**,',0.00%,d,**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,Row,**,',**,',**,',**,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,"Apt &
Other",0.00%,a,2.30%,c,1.30%,a,**,',1.80%,c
Alta,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,Total,**,',2.30%,c,1.30%,d,**,',1.70%,c
Alta,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,"Apt &
Other",--,',0.00%,c,0.00%,d,**,',0.00%,d
Alta,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,Total,--,',0.00%,c,0.50%,a,**,',0.50%,a
Alta,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,"Apt &
Other",--,',0.00%,a,**,',**,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,Total,--,',0.00%,a,**,',0.00%,d,0.00%,d
Alta,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,Row,--,,--,,--,,--,,--,
Alta,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,"Apt &
Other",--,',**,',0.80%,a,**,',0.60%,a
Alta,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,Total,--,',**,',0.80%,a,**,',0.60%,a
Alta,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,Row,--,,--,,--,,--,,--,
Alta,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,"Apt &
Other",**,',**,',**,',--,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,Total,**,',**,',**,',--,',**,'
Alta,Calgary,Southwest ~ Sud-Ouest,Total,Row,**,',**,',**,',0.90%,a,1.60%,c
Alta,Calgary,Southwest ~ Sud-Ouest,Total,"Apt &
Other",3.00%,c,2.10%,b,1.10%,a,**,',1.60%,b
Alta,Calgary,Southwest ~ Sud-Ouest,Total,Total,3.00%,c,2.10%,b,1.20%,a,1.00%,d,1.60%,b
Alta,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,Row,--,',0.00%,a,2.70%,b,1.20%,a,1.90%,a
Alta,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,"Apt &
Other",**,',1.50%,a,5.10%,c,4.80%,d,3.40%,c
Alta,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,Total,**,',1.50%,a,4.40%,c,2.70%,c,3.00%,b
Alta,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,"Apt &
Other",**,',1.70%,b,1.30%,a,**,',1.30%,a
Alta,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,Total,**,',1.70%,b,1.30%,a,0.00%,c,1.30%,a
Alta,Calgary,Southeast ~ Sud-Est,"Southeast Industrial & Surrounding Comm. ~
Secteur industriel du Sud-Est",Row,--,',--,',**,',**,',**,'
Alta,Calgary,Southeast ~ Sud-Est,"Southeast Industrial & Surrounding Comm. ~
Secteur industriel du Sud-Est","Apt &
Other",**,',**,',**,',0.00%,a,**,'
Alta,Calgary,Southeast ~ Sud-Est,"Southeast Industrial & Surrounding Comm. ~
Secteur industriel du Sud-Est",Total,**,',**,',**,',**,',1.30%,d
Alta,Calgary,Southeast ~ Sud-Est,McKenzie Towne/New Brighton etc.,Row,--,,--,,--,,--,,--,
Alta,Calgary,Southeast ~ Sud-Est,McKenzie Towne/New Brighton etc.,"Apt &
Other",**,',0.70%,a,0.50%,a,2.70%,a,0.60%,a
Alta,Calgary,Southeast ~ Sud-Est,McKenzie Towne/New Brighton etc.,Total,**,',0.70%,a,0.50%,a,2.70%,a,0.60%,a
Alta,Calgary,Southeast ~ Sud-Est,Total,Row,--,',0.00%,a,1.60%,b,0.90%,a,1.30%,a
Alta,Calgary,Southeast ~ Sud-Est,Total,"Apt &
Other",0.00%,d,1.20%,a,2.60%,b,3.10%,c,1.90%,a
Alta,Calgary,Southeast ~ Sud-Est,Total,Total,0.00%,d,1.20%,a,2.40%,b,2.00%,b,1.80%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Bowness,Row,**,',**,',4.50%,d,**,',3.60%,d
Alta,Calgary,Northwest ~ Nord-Ouest,Bowness,"Apt &
Other",**,',0.00%,d,**,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Bowness,Total,**,',0.00%,d,3.60%,d,**,',4.30%,d
Alta,Calgary,Northwest ~ Nord-Ouest,Winston Hts/Mountview/Tuxedo Park etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Winston Hts/Mountview/Tuxedo Park etc.,"Apt &
Other",**,',0.50%,b,**,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Winston Hts/Mountview/Tuxedo Park etc.,Total,**,',0.50%,b,**,',0.00%,d,**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,Row,--,',--,',--,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,"Apt &
Other",--,',**,',**,',**,',0.00%,d
Alta,Calgary,Northwest ~ Nord-Ouest,Mount Pleasant,Total,--,',**,',**,',**,',0.00%,d
Alta,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,Row,--,',--,',**,',0.60%,a,0.40%,a
Alta,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,"Apt &
Other",**,',0.00%,d,3.00%,d,**,',1.50%,d
Alta,Calgary,Northwest ~ Nord-Ouest,N Haven/Upper N Haven/Thorncliffe etc.,Total,**,',0.00%,d,1.40%,a,0.50%,a,0.80%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,Row,--,',--,',--,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,"Apt &
Other",**,',0.70%,b,0.00%,d,**,',0.30%,b
Alta,Calgary,Northwest ~ Nord-Ouest,Capitol Hill/Rosemont/Banff Trail,Total,**,',0.70%,b,0.00%,d,**,',0.60%,b
Alta,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,Row,--,,--,,--,,--,,--,
Alta,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,"Apt &
Other",**,',0.00%,c,0.40%,b,**,',0.20%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Montgomery/Point McKay/University Hts,Total,**,',0.00%,c,0.40%,b,**,',0.20%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,Row,--,',--,',**,',--,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,"Apt &
Other",**,',0.60%,b,0.40%,a,**,',0.70%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Charleswood/Collingwood/Brentwood,Total,**,',0.60%,b,0.20%,a,**,',0.50%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Varsity,Row,--,',**,',**,',**,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Varsity,"Apt &
Other",--,',1.00%,a,**,',0.00%,d,0.40%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Varsity,Total,--,',1.00%,a,**,',0.00%,d,0.40%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Dalhousie,Row,--,,--,,--,,--,,--,
Alta,Calgary,Northwest ~ Nord-Ouest,Dalhousie,"Apt &
Other",--,',**,',4.70%,a,--,',4.60%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Dalhousie,Total,--,',**,',4.70%,a,--,',4.60%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,Row,--,,--,,--,,--,,--,
Alta,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,"Apt &
Other",--,',0.00%,a,2.60%,a,0.00%,a,1.70%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Silver Springs/Scenic Acres/Tuscany,Total,--,',0.00%,a,2.60%,a,0.00%,a,1.70%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,Row,--,,--,,--,,--,,--,
Alta,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,"Apt &
Other",--,',**,',4.50%,a,0.00%,a,4.40%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Ranchlands/Hawkwood/Citadel etc.,Total,--,',**,',4.50%,a,0.00%,a,4.40%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,Row,--,',--,',**,',--,',**,'
Alta,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,"Apt &
Other",**,',0.50%,a,0.50%,a,0.00%,a,0.50%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Sherwood/Kincora/Hamptons/Edgemont,Total,**,',0.50%,a,0.50%,a,0.00%,a,0.50%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,Row,**,',**,',**,',**,',1.30%,d
Alta,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,"Apt &
Other",**,',0.60%,b,0.50%,b,**,',1.20%,d
Alta,Calgary,Northwest ~ Nord-Ouest,Huntington Hills/Evanston etc.,Total,**,',1.20%,a,0.70%,b,**,',1.30%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Total,Row,**,',**,',0.80%,a,1.00%,a,1.00%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Total,"Apt &
Other",0.00%,d,0.60%,a,1.50%,a,3.20%,d,1.30%,a
Alta,Calgary,Northwest ~ Nord-Ouest,Total,Total,0.00%,d,0.70%,a,1.30%,a,1.90%,c,1.20%,a
Alta,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,"Apt &
Other",**,',**,',0.00%,d,**,',0.00%,d
Alta,Calgary,Northeast ~ Nord-Est,Vista Heights/Skyline East/Pegasus etc.,Total,**,',**,',0.00%,d,0.00%,d,0.00%,d
Alta,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,"Apt &
Other",--,',**,',0.00%,d,**,',0.00%,d
Alta,Calgary,Northeast ~ Nord-Est,Meridian/Franklin/Albert Pk/Radisson Hts,Total,--,',**,',0.00%,c,**,',0.00%,d
Alta,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,"Apt &
Other",--,',0.00%,a,0.00%,a,--,',0.00%,a
Alta,Calgary,Northeast ~ Nord-Est,Marlborough Park/Marlborough/Abbeydale,Total,--,',0.00%,a,0.00%,a,**,',0.00%,a
Alta,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,"Apt &
Other",--,',**,',**,',**,',0.60%,a
Alta,Calgary,Northeast ~ Nord-Est,Rundle/Pine Ridge/Monterey Park,Total,--,',**,',0.50%,b,**,',0.80%,d
Alta,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,Row,--,,--,,--,,--,,--,
Alta,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,"Apt &
Other",--,',0.00%,a,2.90%,a,--,',1.70%,a
Alta,Calgary,Northeast ~ Nord-Est,Whitehorn/Temple,Total,--,',0.00%,a,2.90%,a,--,',1.70%,a
Alta,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,Row,--,',--,',--,',**,',**,'
Alta,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,"Apt &
Other",--,',0.50%,a,2.90%,a,1.50%,a,2.30%,a
Alta,Calgary,Northeast ~ Nord-Est,Falconridge/Castleridge etc.,Total,--,',0.50%,a,2.90%,a,0.80%,d,2.20%,a
Alta,Calgary,Northeast ~ Nord-Est,Total,Row,--,',--,',0.50%,b,0.40%,b,0.50%,b
Alta,Calgary,Northeast ~ Nord-Est,Total,"Apt &
Other",**,',0.50%,a,1.90%,a,0.90%,a,1.50%,a
Alta,Calgary,Northeast ~ Nord-Est,Total,Total,**,',0.50%,a,1.70%,a,0.60%,a,1.30%,a
Alta,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,Row,--,,--,,--,,--,,--,
Alta,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,"Apt &
Other",**,',0.60%,b,1.20%,d,**,',0.90%,d
Alta,Calgary,Chinook,Manchester Ind./Roxboro/Erlton,Total,**,',0.60%,b,1.20%,d,**,',0.90%,d
Alta,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,"Apt &
Other",**,',0.60%,b,0.00%,c,**,',0.30%,b
Alta,Calgary,Chinook,Windsor Pk/Meadowlark Pk/Britannia etc.,Total,**,',0.60%,b,0.00%,c,**,',0.30%,b
Alta,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,Row,--,',--,',**,',--,',**,'
Alta,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,"Apt &
Other",**,',**,',0.60%,a,**,',0.50%,a
Alta,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,Total,**,',**,',0.50%,a,**,',0.50%,a
Alta,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,"Apt &
Other",0.00%,a,2.10%,a,3.00%,a,**,',2.40%,a
Alta,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,Total,0.00%,a,2.10%,a,2.90%,a,0.00%,a,2.30%,a
Alta,Calgary,Chinook,Total,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Chinook,Total,"Apt &
Other",0.00%,c,1.40%,a,1.80%,a,0.00%,a,1.50%,a
Alta,Calgary,Chinook,Total,Total,0.00%,c,1.40%,a,1.70%,a,0.00%,c,1.40%,a
Alta,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,Row,**,',--,',**,',1.40%,d,1.60%,c
Alta,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,"Apt &
Other",**,',0.30%,a,1.60%,a,2.90%,c,1.30%,a
Alta,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,Total,**,',0.30%,a,1.60%,a,2.50%,c,1.30%,a
Alta,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,Row,--,',**,',**,',**,',**,'
Alta,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,"Apt &
Other",0.00%,a,0.40%,a,1.80%,a,**,',1.10%,a
Alta,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,Total,0.00%,a,0.60%,a,1.80%,a,**,',1.40%,a
Alta,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,"Apt &
Other",--,',0.00%,a,0.00%,a,**,',**,'
Alta,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,Total,--,',0.00%,a,0.00%,a,**,',**,'
Alta,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,"Apt &
Other",--,',0.00%,a,1.50%,a,1.30%,a,1.20%,a
Alta,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,Total,--,',0.00%,a,1.40%,a,0.70%,a,1.00%,a
Alta,Calgary,Fish Creek,Total,Row,**,',**,',1.50%,a,0.60%,b,1.30%,a
Alta,Calgary,Fish Creek,Total,"Apt &
Other",**,',0.20%,a,1.50%,a,2.40%,c,1.20%,a
Alta,Calgary,Fish Creek,Total,Total,**,',0.30%,a,1.50%,a,1.70%,c,1.20%,a
Alta,Calgary,Other Centres ~ Autres centres,Airdrie,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Other Centres ~ Autres centres,Airdrie,"Apt &
Other",**,',1.80%,a,1.40%,a,**,',1.50%,a
Alta,Calgary,Other Centres ~ Autres centres,Airdrie,Total,**,',1.80%,a,1.60%,a,0.00%,a,1.60%,a
Alta,Calgary,Other Centres ~ Autres centres,Cochrane,Row,--,',--,',**,',**,',**,'
Alta,Calgary,Other Centres ~ Autres centres,Cochrane,"Apt &
Other",0.00%,a,**,',**,',**,',0.90%,d
Alta,Calgary,Other Centres ~ Autres centres,Cochrane,Total,0.00%,a,**,',**,',0.00%,d,0.50%,b
Alta,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)",Row,--,',--,',**,',--,',**,'
Alta,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)","Apt &
Other",--,',**,',**,',--,',**,'
Alta,Calgary,Other Centres ~ Autres centres,"Calgary CMA Remainder ~ Calgary RMR
(reste)",Total,--,',**,',**,',--,',**,'
Alta,Calgary,Other Centres ~ Autres centres,Total,Row,--,',--,',3.00%,b,**,',1.20%,a
Alta,Calgary,Other Centres ~ Autres centres,Total,"Apt &
Other",0.00%,a,1.60%,a,1.40%,a,**,',1.50%,a
Alta,Calgary,Other Centres ~ Autres centres,Total,Total,0.00%,a,1.60%,a,1.50%,a,0.00%,d,1.40%,a
Alta,Calgary,Total,Total,Row,**,',**,',1.10%,a,0.70%,a,1.00%,a
Alta,Calgary,Total,Total,"Apt &
Other",3.20%,c,2.80%,a,2.50%,a,2.80%,c,2.70%,a
Alta,Calgary,Total,Total,Total,3.20%,c,2.80%,a,2.40%,a,1.70%,b,2.60%,a
Alta,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,Row,--,',**,',--,',--,',**,'
Alta,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,"Apt &
Other",5.60%,c,4.90%,b,5.80%,b,3.60%,b,5.30%,b
Alta,Edmonton,Downtown ~ Centre-ville,Downtown ~ Centre-ville,Total,5.60%,c,4.90%,b,5.80%,b,3.60%,b,5.30%,b
Alta,Edmonton,Downtown ~ Centre-ville,Grandin,Row,--,,--,,--,,--,,--,
Alta,Edmonton,Downtown ~ Centre-ville,Grandin,"Apt &
Other",4.80%,d,6.50%,b,3.50%,c,**,',5.80%,b
Alta,Edmonton,Downtown ~ Centre-ville,Grandin,Total,4.80%,d,6.50%,b,3.50%,c,**,',5.80%,b
Alta,Edmonton,Downtown ~ Centre-ville,Oliver,Row,--,',**,',**,',**,',**,'
Alta,Edmonton,Downtown ~ Centre-ville,Oliver,"Apt &
Other",4.40%,b,4.90%,a,3.40%,b,**,',4.50%,a
Alta,Edmonton,Downtown ~ Centre-ville,Oliver,Total,4.40%,b,4.90%,a,3.40%,b,**,',4.50%,a
Alta,Edmonton,Downtown ~ Centre-ville,McCauley,Row,--,',--,',--,',**,',**,'
Alta,Edmonton,Downtown ~ Centre-ville,McCauley,"Apt &
Other",4.60%,c,6.20%,b,5.60%,a,0.00%,d,5.60%,b
Alta,Edmonton,Downtown ~ Centre-ville,McCauley,Total,4.60%,c,6.20%,b,5.60%,a,0.00%,d,5.60%,b
Alta,Edmonton,Downtown ~ Centre-ville,Total,Row,--,',**,',**,',**,',**,'
Alta,Edmonton,Downtown ~ Centre-ville,Total,"Apt &
Other",4.90%,b,5.30%,a,4.70%,a,6.70%,c,5.10%,a
Alta,Edmonton,Downtown ~ Centre-ville,Total,Total,4.90%,b,5.30%,a,4.70%,a,6.60%,c,5.10%,a
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,Row,--,,--,,--,,--,,--,
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,"Apt &
Other",**,',10.20%,c,6.60%,b,**,',9.40%,b
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Central McDougall,Total,**,',10.20%,c,6.60%,b,**,',9.40%,b
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,Row,--,',--,',**,',**,',**,'
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,"Apt &
Other",8.60%,c,7.50%,b,4.80%,b,**,',6.50%,b
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Queen Mary Park,Total,8.60%,c,7.50%,b,4.80%,b,4.90%,d,6.40%,b
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,Row,--,',--,',**,',**,',**,'
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,"Apt &
Other",10.80%,d,8.60%,b,5.40%,b,**,',7.60%,a
Alta,Edmonton,"Hudson's Bay Reserve ~ Réserve de la baie
d'Hudson",Total,Total,10.80%,d,8.60%,b,5.40%,b,**,',7.50%,a
Alta,Edmonton,University ~ Université,Garneau,Row,--,',--,',**,',**,',**,'
Alta,Edmonton,University ~ Université,Garneau,"Apt &
Other",**,',2.70%,c,2.50%,c,**,',2.50%,c
Alta,Edmonton,University ~ Université,Garneau,Total,**,',2.70%,c,2.50%,c,**,',2.50%,c
Alta,Edmonton,University ~ Université,University,Row,--,',--,',--,',**,',**,'
Alta,Edmonton,University ~ Université,University,"Apt &
Other",3.70%,b,5.90%,c,4.30%,c,0.00%,d,5.00%,c
Alta,Edmonton,University ~ Université,University,Total,3.70%,b,5.90%,c,4.30%,c,**,',5.00%,c
Alta,Edmonton,University ~ Université,Total,Row,--,',--,',**,',**,',**,'
Alta,Edmonton,University ~ Université,Total,"Apt &
Other",2.80%,b,4.30%,c,3.30%,c,**,',3.70%,c
Alta,Edmonton,University ~ Université,Total,Total,2.80%,b,4.30%,c,3.30%,c,**,',3.70%,c
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),Row,--,',**,',**,',**,',**,'
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),"Apt &
Other",5.00%,d,2.30%,c,3.70%,d,4.70%,d,3.20%,c
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (North) ~ Centre-Ouest (Nord),Total,5.00%,d,2.30%,c,4.90%,c,**,',3.90%,c
Alta,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,Row,**,',**,',**,',**,',**,'
Alta,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,"Apt &
Other",**,',5.40%,b,4.70%,c,0.00%,a,5.70%,b
Alta,Edmonton,West Central ~ Centre-Ouest,Woodcroft/Inglewood,Total,**,',5.20%,b,4.20%,c,3.80%,c,5.30%,b
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),Row,--,',--,',**,',**,',**,'
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),"Apt &
Other",**,',**,',5.10%,d,**,',**,'
Alta,Edmonton,West Central ~ Centre-Ouest,West Central (South) ~ Centre-Ouest (Sud),Total,**,',**,',5.20%,a,**,',8.70%,c
Alta,Edmonton,West Central ~ Centre-Ouest,Total,Row,**,',**,',4.00%,c,4.40%,c,4.00%,b
Alta,Edmonton,West Central ~ Centre-Ouest,Total,"Apt &
Other",12.70%,d,5.70%,b,4.50%,c,3.00%,c,5.60%,b
Alta,Edmonton,West Central ~ Centre-Ouest,Total,Total,12.50%,d,5.60%,b,4.40%,b,4.00%,b,5.40%,b
Alta,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),Row,--,',--,',**,',**,',**,'
Alta,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),"Apt &
Other",**,',3.10%,c,2.90%,b,0.80%,d,2.80%,b
Alta,Edmonton,Jasper Place,South Jasper Place ~ Jasper Place (Sud),Total,**,',3.10%,c,2.80%,a,1.00%,a,2.60%,b
Alta,Edmonton,Jasper Place,Genwood/West Jasper Place,Row,--,',**,',--,',**,',**,'
Alta,Edmonton,Jasper Place,Genwood/West Jasper Place,"Apt &
Other",5.70%,d,**,',7.70%,c,**,',8.50%,c
Alta,Edmonton,Jasper Place,Genwood/West Jasper Place,Total,5.70%,d,**,',7.70%,c,**,',8.40%,c
Alta,Edmonton,Jasper Place,Britannia,Row,--,',**,',**,',**,',**,'
Alta,Edmonton,Jasper Place,Britannia,"Apt &
Other",**,',6.60%,c,5.00%,c,**,',6.40%,b
Alta,Edmonton,Jasper Place,Britannia,Total,**,',6.60%,c,5.00%,c,**,',6.40%,b
Alta,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),Row,--,',**,',**,',**,',**,'
Alta,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),"Apt &
Other",**,',**,',**,',**,',**,'
Alta,Edmonton,Jasper Place,North Jasper Place ~ Jasper Place (Nord),Total,**,',**,',**,',**,',**,'
